Scenario,Block,Episode,Trial,Target direction,Subject_key_pressed or agent,Movement direction,Error/NonError,Current x,Current y
Shared_Responsibility,BLOCK 5,5,12,Southeast,Subject Down,south,NonError,5,2
Shared_Responsibility,BLOCK 5,5,13,East,Subject Right,east,NonError,5,3
Shared_Responsibility,BLOCK 5,5,14,East,Subject Right,east,NonError,5,4
Shared_Responsibility,BLOCK 5,6,0,East,Subject Right,north,Error,0,4
Shared_Responsibility,BLOCK 5,6,1,Southeast,Subject Down,south,NonError,1,4
Shared_Responsibility,BLOCK 5,6,2,East,Subject Right,east,NonError,1,5
Shared_Responsibility,BLOCK 5,6,3,South,Subject Down,south,NonError,2,5
Shared_Responsibility,BLOCK 5,6,4,South,Subject Down,east,Error,2,6
Shared_Responsibility,BLOCK 5,6,5,Southwest,Agent,west,NonError,2,5
Shared_Responsibility,BLOCK 5,6,6,South,Subject Down,south,NonError,3,5
Shared_Responsibility,BLOCK 5,6,7,South,Subject Down,east,Error,3,6
Shared_Responsibility,BLOCK 5,6,8,Southwest,Agent,west,NonError,3,5
Shared_Responsibility,BLOCK 5,6,9,South,Subject Down,south,NonError,4,5
Shared_Responsibility,BLOCK 5,6,10,South,Subject Down,south,NonError,5,5
Shared_Responsibility,BLOCK 5,6,11,West,Agent,north,Error,4,5
Shared_Responsibility,BLOCK 5,6,12,Southwest,Agent,west,NonError,4,4
Shared_Responsibility,BLOCK 5,6,13,South,Subject Down,east,Error,4,5
Shared_Responsibility,BLOCK 5,6,14,Southwest,Agent,west,NonError,4,4
Shared_Responsibility,BLOCK 5,6,15,South,Subject Down,south,NonError,5,4
Shared_Responsibility,BLOCK 5,6,16,West,Agent,east,Error,5,5
Shared_Responsibility,BLOCK 5,6,17,West,Agent,west,NonError,5,4
Shared_Responsibility,BLOCK 5,6,18,West,Agent,east,Error,5,5
Shared_Responsibility,BLOCK 5,6,19,West,Agent,west,NonError,5,4
Shared_Responsibility,BLOCK 5,6,20,West,Agent,west,NonError,5,3
Shared_Responsibility,BLOCK 5,6,21,West,Agent,west,NonError,5,2
Shared_Responsibility,BLOCK 5,6,22,West,Agent,east,Error,5,3
Shared_Responsibility,BLOCK 5,6,23,West,Agent,west,NonError,5,2
Shared_Responsibility,BLOCK 5,6,24,West,Agent,west,NonError,5,1
Shared_Responsibility,BLOCK 5,7,0,North,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 5,7,1,North,Agent,south,Error,5,2
Shared_Responsibility,BLOCK 5,7,2,North,Agent,north,NonError,4,2
Shared_Responsibility,BLOCK 5,7,3,North,Agent,north,NonError,3,2
Shared_Responsibility,BLOCK 5,7,4,North,Agent,north,NonError,2,2
Shared_Responsibility,BLOCK 5,7,5,North,Agent,north,NonError,1,2
Shared_Responsibility,BLOCK 5,7,6,East,Subject Right,west,Error,1,1
Shared_Responsibility,BLOCK 5,7,7,East,Subject Right,east,NonError,1,2
Shared_Responsibility,BLOCK 5,7,8,East,Subject Right,east,NonError,1,3
Shared_Responsibility,BLOCK 5,7,9,East,Subject Right,east,NonError,1,4
Shared_Responsibility,BLOCK 5,7,10,East,Subject Right,east,NonError,1,5
Shared_Responsibility,BLOCK 5,8,0,North,Agent,south,Error,5,5
Shared_Responsibility,BLOCK 5,8,1,North,Agent,north,NonError,4,5
Shared_Responsibility,BLOCK 5,8,2,North,Agent,north,NonError,3,5
Shared_Responsibility,BLOCK 5,8,3,North,Agent,north,NonError,2,5
Shared_Responsibility,BLOCK 5,8,4,North,Agent,north,NonError,1,5
Shared_Responsibility,BLOCK 5,8,5,West,Agent,south,Error,2,5
Shared_Responsibility,BLOCK 5,8,6,Northwest,Agent,north,NonError,1,5
Shared_Responsibility,BLOCK 5,8,7,West,Agent,west,NonError,1,4
Shared_Responsibility,BLOCK 5,8,8,West,Agent,south,Error,2,4
Shared_Responsibility,BLOCK 5,8,9,Northwest,Agent,north,NonError,1,4
Shared_Responsibility,BLOCK 5,8,10,West,Agent,west,NonError,1,3
Shared_Responsibility,BLOCK 5,8,11,West,Agent,west,NonError,1,2
Shared_Responsibility,BLOCK 5,8,12,West,Agent,north,Error,0,2
Shared_Responsibility,BLOCK 5,8,13,Southwest,Agent,west,NonError,0,1
Shared_Responsibility,BLOCK 5,8,14,South,Subject Down,south,NonError,1,1
Shared_Responsibility,BLOCK 5,9,0,West,Agent,north,Error,0,5
Shared_Responsibility,BLOCK 5,9,1,Southwest,Agent,west,NonError,0,4
Shared_Responsibility,BLOCK 5,9,2,South,Subject Down,south,NonError,1,4
Shared_Responsibility,BLOCK 5,9,3,West,Agent,north,Error,0,4
Shared_Responsibility,BLOCK 5,9,4,Southwest,Agent,west,NonError,0,3
Shared_Responsibility,BLOCK 5,9,5,South,Subject Down,west,Error,0,2
Shared_Responsibility,BLOCK 5,9,6,Southeast,Subject Right,east,NonError,0,3
Shared_Responsibility,BLOCK 5,9,7,South,Subject Down,west,Error,0,2
Shared_Responsibility,BLOCK 5,9,8,Southeast,Subject Right,east,NonError,0,3
Shared_Responsibility,BLOCK 5,9,9,South,Subject Down,south,NonError,1,3
Shared_Responsibility,BLOCK 5,9,10,South,Subject Down,south,NonError,2,3
Shared_Responsibility,BLOCK 5,9,11,South,Subject Down,south,NonError,3,3
Shared_Responsibility,BLOCK 5,9,12,West,Agent,west,NonError,3,2
Shared_Responsibility,BLOCK 5,9,13,West,Agent,west,NonError,3,1
Shared_Responsibility,BLOCK 5,9,14,South,Subject Down,south,NonError,4,1
Shared_Responsibility,BLOCK 5,9,15,South,Subject Down,south,NonError,5,1
Shared_Responsibility,BLOCK 5,10,0,South,Subject Down,east,Error,5,6
Shared_Responsibility,BLOCK 5,10,1,Southwest,Agent,west,NonError,5,5
Shared_Responsibility,BLOCK 5,10,2,South,Subject Down,west,Error,5,4
Shared_Responsibility,BLOCK 5,10,3,Southeast,Subject Right,east,NonError,5,5
Shared_Responsibility,BLOCK 5,10,4,South,Subject Down,south,NonError,6,5
Shared_Responsibility,BLOCK 5,10,5,West,Agent,west,NonError,6,4
Shared_Responsibility,BLOCK 5,10,6,West,Agent,north,Error,5,4
Shared_Responsibility,BLOCK 5,10,7,Southwest,Agent,west,NonError,5,3
Shared_Responsibility,BLOCK 5,10,8,South,Subject Down,south,NonError,6,3
Shared_Responsibility,BLOCK 5,10,9,West,Agent,south,Error,6,3
Shared_Responsibility,BLOCK 5,10,10,West,Agent,west,NonError,6,2
Shared_Responsibility,BLOCK 5,10,11,West,Agent,south,Error,6,2
Shared_Responsibility,BLOCK 5,10,12,West,Agent,west,NonError,6,1
Shared_Responsibility,BLOCK 5,10,13,North,Agent,north,NonError,5,1
Shared_Responsibility,BLOCK 5,10,14,North,Agent,north,NonError,4,1
Shared_Responsibility,BLOCK 5,10,15,North,Agent,south,Error,5,1
Shared_Responsibility,BLOCK 5,10,16,North,Agent,north,NonError,4,1
Shared_Responsibility,BLOCK 5,10,17,North,Agent,north,NonError,3,1
Shared_Responsibility,BLOCK 5,10,18,North,Agent,north,NonError,2,1
Shared_Responsibility,BLOCK 5,11,0,West,Agent,west,NonError,1,4
Shared_Responsibility,BLOCK 5,11,1,West,Agent,east,Error,1,5
Shared_Responsibility,BLOCK 5,11,2,West,Agent,west,NonError,1,4
Shared_Responsibility,BLOCK 5,11,3,West,Agent,west,NonError,1,3
Shared_Responsibility,BLOCK 5,11,4,West,Agent,north,Error,0,3
Shared_Responsibility,BLOCK 5,11,5,Southwest,Agent,west,NonError,0,2
Shared_Responsibility,BLOCK 5,11,6,South,Subject Down,west,Error,0,1
Shared_Responsibility,BLOCK 5,11,7,Southeast,Subject Right,east,NonError,0,2
Shared_Responsibility,BLOCK 5,11,8,South,Subject Down,south,NonError,1,2
Shared_Responsibility,BLOCK 5,11,9,South,Subject Down,south,NonError,2,2
Shared_Responsibility,BLOCK 5,11,10,South,Subject Down,south,NonError,3,2
Shared_Responsibility,BLOCK 5,11,11,South,Subject Down,east,Error,3,3
Shared_Responsibility,BLOCK 5,11,12,Southwest,Agent,west,NonError,3,2
Shared_Responsibility,BLOCK 5,11,13,South,Subject Down,east,Error,3,3
Shared_Responsibility,BLOCK 5,11,14,Southwest,Agent,west,NonError,3,2
Shared_Responsibility,BLOCK 5,11,15,South,Subject Down,south,NonError,4,2
Shared_Responsibility,BLOCK 5,11,16,West,Agent,west,NonError,4,1
Shared_Responsibility,BLOCK 5,11,17,South,Subject Down,south,NonError,5,1
Shared_Responsibility,BLOCK 5,12,0,West,Agent,west,NonError,5,4
Shared_Responsibility,BLOCK 5,12,1,West,Agent,west,NonError,5,3
Shared_Responsibility,BLOCK 5,12,2,North,Agent,north,NonError,4,3
Shared_Responsibility,BLOCK 5,12,3,North,Agent,west,Error,4,4
Shared_Responsibility,BLOCK 5,12,4,Northwest,Agent,north,NonError,3,4
Shared_Responsibility,BLOCK 5,12,5,West,Agent,west,NonError,3,3
Shared_Responsibility,BLOCK 5,12,6,North,Agent,north,NonError,2,3
Shared_Responsibility,BLOCK 5,12,7,North,Agent,north,NonError,1,3
Shared_Responsibility,BLOCK 5,12,8,West,Agent,east,Error,1,4
Shared_Responsibility,BLOCK 5,12,9,West,Agent,west,NonError,1,3
Shared_Responsibility,BLOCK 5,12,10,West,Agent,south,Error,2,3
Shared_Responsibility,BLOCK 5,12,11,Northwest,Agent,north,NonError,1,3
Shared_Responsibility,BLOCK 5,12,12,West,Agent,west,NonError,1,2
Shared_Responsibility,BLOCK 5,12,13,West,Agent,west,NonError,1,1
Shared_Responsibility,BLOCK 5,13,0,South,Subject Down,north,Error,0,1
Shared_Responsibility,BLOCK 5,13,1,South,Subject Down,south,NonError,1,1
Shared_Responsibility,BLOCK 5,13,2,South,Subject Down,south,NonError,2,1
Shared_Responsibility,BLOCK 5,13,3,South,Subject Down,north,Error,1,1
Shared_Responsibility,BLOCK 5,13,4,South,Subject Down,south,NonError,2,1
Shared_Responsibility,BLOCK 5,13,5,South,Subject Down,south,NonError,3,1
Shared_Responsibility,BLOCK 5,13,6,South,Subject Down,south,NonError,4,1
Shared_Responsibility,BLOCK 5,13,7,East,Subject Right,east,NonError,4,2
Shared_Responsibility,BLOCK 5,13,8,East,Subject Right,east,NonError,4,3
Shared_Responsibility,BLOCK 5,13,9,East,Subject Right,east,NonError,4,4
Shared_Responsibility,BLOCK 5,13,10,East,Subject Right,south,Error,5,4
Shared_Responsibility,BLOCK 5,13,11,Northeast,Agent,north,NonError,4,4
Shared_Responsibility,BLOCK 5,13,12,East,Subject Right,east,NonError,4,5
Shared_Responsibility,BLOCK 5,13,13,South,Subject Down,south,NonError,5,5
Shared_Workspace,BLOCK 6,1,0,North,Agent,north,NonError,4,5
Shared_Workspace,BLOCK 6,1,1,North,Subject Up,north,NonError,3,5
Shared_Workspace,BLOCK 6,1,2,West,Subject Left,east,Error,3,6
Shared_Workspace,BLOCK 6,1,3,West,Subject Left,west,NonError,3,5
Shared_Workspace,BLOCK 6,1,4,West,Subject Left,west,NonError,3,4
Shared_Workspace,BLOCK 6,1,5,West,Subject Left,west,NonError,3,3
Shared_Workspace,BLOCK 6,1,6,North,Subject Up,north,NonError,2,3
Shared_Workspace,BLOCK 6,1,7,North,Subject Up,north,NonError,1,3
Shared_Workspace,BLOCK 6,1,8,West,Subject Left,west,NonError,1,2
Shared_Workspace,BLOCK 6,2,0,South,Subject Down,south,NonError,2,5
Shared_Workspace,BLOCK 6,2,1,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 6,2,2,South,Subject Down,north,Error,2,5
Shared_Workspace,BLOCK 6,2,3,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 6,2,4,South,Subject Down,north,Error,2,5
Shared_Workspace,BLOCK 6,2,5,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 6,2,6,South,Subject Down,south,NonError,4,5
Shared_Workspace,BLOCK 6,2,7,West,Subject Left,west,NonError,4,4
Shared_Workspace,BLOCK 6,2,8,West,Subject Left,west,NonError,4,3
Shared_Workspace,BLOCK 6,2,9,West,Agent,east,Error,4,4
Shared_Workspace,BLOCK 6,2,10,West,Subject Left,west,NonError,4,3
Shared_Workspace,BLOCK 6,2,11,West,Agent,north,Error,3,3
Shared_Workspace,BLOCK 6,2,12,Southwest,Subject Down,south,NonError,4,3
Shared_Workspace,BLOCK 6,2,13,West,Agent,west,NonError,4,2
Shared_Workspace,BLOCK 6,2,14,West,Agent,west,NonError,4,1
Shared_Workspace,BLOCK 6,3,0,South,Subject Down,south,NonError,2,5
Shared_Workspace,BLOCK 6,3,1,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 6,3,2,South,Subject Down,south,NonError,4,5
Shared_Workspace,BLOCK 6,3,3,West,Subject Left,west,NonError,4,4
Shared_Workspace,BLOCK 6,3,4,West,Subject Left,south,Error,5,4
Shared_Workspace,BLOCK 6,3,5,Northwest,Agent,north,NonError,4,4
Shared_Workspace,BLOCK 6,3,6,West,Subject Left,north,Error,3,4
Shared_Workspace,BLOCK 6,3,7,Southwest,Subject Down,south,NonError,4,4
Shared_Workspace,BLOCK 6,3,8,West,Subject Left,west,NonError,4,3
Shared_Workspace,BLOCK 6,3,9,West,Agent,north,Error,3,3
Shared_Workspace,BLOCK 6,3,10,Southwest,Subject Down,south,NonError,4,3
Shared_Workspace,BLOCK 6,3,11,West,Agent,west,NonError,4,2
Shared_Workspace,BLOCK 6,3,12,South,Agent,south,NonError,5,2
Shared_Workspace,BLOCK 6,3,13,West,Agent,west,NonError,5,1
Shared_Workspace,BLOCK 6,4,0,North,Agent,north,NonError,4,5
Shared_Workspace,BLOCK 6,4,1,North,Subject Up,north,NonError,3,5
Shared_Workspace,BLOCK 6,4,2,West,Subject Left,west,NonError,3,4
Shared_Workspace,BLOCK 6,4,3,West,Subject Left,west,NonError,3,3
Shared_Workspace,BLOCK 6,4,4,West,Subject Left,west,NonError,3,2
Shared_Workspace,BLOCK 6,4,5,North,Agent,north,NonError,2,2
Shared_Workspace,BLOCK 6,4,6,North,Agent,north,NonError,1,2
Shared_Workspace,BLOCK 6,4,7,West,Agent,west,NonError,1,1
Shared_Workspace,BLOCK 6,5,0,East,Agent,east,NonError,5,5
Shared_Workspace,BLOCK 6,5,1,North,Agent,east,Error,5,4
Shared_Workspace,BLOCK 6,5,2,Northeast,Agent,north,NonError,4,4
Shared_Workspace,BLOCK 6,5,3,East,Subject Right,west,Error,4,3
Shared_Workspace,BLOCK 6,5,4,East,Agent,east,NonError,4,4
Shared_Workspace,BLOCK 6,5,5,East,Subject Right,south,Error,5,4
Shared_Workspace,BLOCK 6,5,6,Northeast,Agent,north,NonError,4,4
Shared_Workspace,BLOCK 6,5,7,East,Subject Right,north,Error,3,4
Shared_Workspace,BLOCK 6,5,8,Southeast,Subject Down,south,NonError,4,4
Shared_Workspace,BLOCK 6,5,9,East,Subject Right,east,NonError,4,5
Shared_Workspace,BLOCK 6,5,10,North,Subject Up,north,NonError,3,5
Shared_Workspace,BLOCK 6,5,11,North,Subject Up,north,NonError,2,5
Shared_Workspace,BLOCK 6,5,12,North,Subject Up,north,NonError,1,5
Shared_Workspace,BLOCK 6,5,13,West,Subject Left,south,Error,2,5
Shared_Workspace,BLOCK 6,5,14,Northwest,Subject Up,north,NonError,1,5
Shared_Workspace,BLOCK 6,5,15,West,Subject Left,west,NonError,1,4
Shared_Workspace,BLOCK 6,5,16,West,Subject Left,north,Error,0,4
Shared_Workspace,BLOCK 6,5,17,Southwest,Subject Down,south,NonError,1,4
Shared_Workspace,BLOCK 6,5,18,West,Subject Left,west,NonError,1,3
Shared_Workspace,BLOCK 6,5,19,West,Subject Left,south,Error,2,3
Shared_Workspace,BLOCK 6,5,20,Northwest,Subject Up,north,NonError,1,3
Shared_Workspace,BLOCK 6,5,21,West,Subject Left,west,NonError,1,2
Shared_Workspace,BLOCK 6,5,22,West,Agent,east,Error,1,3
Shared_Workspace,BLOCK 6,5,23,West,Subject Left,west,NonError,1,2
Shared_Workspace,BLOCK 6,5,24,West,Agent,south,Error,2,2
Shared_Workspace,BLOCK 6,5,25,Northwest,Agent,north,NonError,1,2
Shared_Workspace,BLOCK 6,5,26,West,Agent,west,NonError,1,1
Shared_Workspace,BLOCK 6,6,0,East,Agent,east,NonError,2,2
Shared_Workspace,BLOCK 6,6,1,East,Agent,east,NonError,2,3
Shared_Workspace,BLOCK 6,6,2,South,Subject Down,south,NonError,3,3
Shared_Workspace,BLOCK 6,6,3,South,Subject Down,south,NonError,4,3
Shared_Workspace,BLOCK 6,6,4,East,Agent,west,Error,4,2
Shared_Workspace,BLOCK 6,6,5,East,Agent,east,NonError,4,3
Shared_Workspace,BLOCK 6,6,6,East,Agent,east,NonError,4,4
Shared_Workspace,BLOCK 6,6,7,East,Subject Right,east,NonError,4,5
Shared_Workspace,BLOCK 6,6,8,South,Subject Down,south,NonError,5,5
Shared_Workspace,BLOCK 6,7,0,West,Subject Left,north,Error,0,4
Shared_Workspace,BLOCK 6,7,1,Southwest,Subject Down,south,NonError,1,4
Shared_Workspace,BLOCK 6,7,2,West,Subject Left,west,NonError,1,3
Shared_Workspace,BLOCK 6,7,3,West,Subject Left,east,Error,1,4
Shared_Workspace,BLOCK 6,7,4,West,Subject Left,west,NonError,1,3
Shared_Workspace,BLOCK 6,7,5,West,Subject Left,south,Error,2,3
Shared_Workspace,BLOCK 6,7,6,Northwest,Subject Up,north,NonError,1,3
Shared_Workspace,BLOCK 6,7,7,West,Subject Left,west,NonError,1,2
Shared_Workspace,BLOCK 6,7,8,West,Agent,north,Error,0,2
Shared_Workspace,BLOCK 6,7,9,Southwest,Agent,south,NonError,1,2
Shared_Workspace,BLOCK 6,7,10,West,Agent,west,NonError,1,1
Shared_Workspace,BLOCK 6,7,11,South,Agent,south,NonError,2,1
Shared_Workspace,BLOCK 6,7,12,South,Agent,south,NonError,3,1
Shared_Workspace,BLOCK 6,7,13,South,Agent,south,NonError,4,1
Shared_Workspace,BLOCK 6,7,14,South,Agent,south,NonError,5,1
Shared_Workspace,BLOCK 6,8,0,West,Agent,west,NonError,5,4
Shared_Workspace,BLOCK 6,8,1,West,Agent,west,NonError,5,3
Shared_Workspace,BLOCK 6,8,2,North,Agent,north,NonError,4,3
Shared_Workspace,BLOCK 6,8,3,North,Agent,north,NonError,3,3
Shared_Workspace,BLOCK 6,8,4,North,Subject Up,north,NonError,2,3
Shared_Workspace,BLOCK 6,8,5,West,Subject Left,west,NonError,2,2
Shared_Workspace,BLOCK 6,8,6,West,Agent,west,NonError,2,1
Shared_Workspace,BLOCK 6,8,7,North,Agent,north,NonError,1,1
Shared_Workspace,BLOCK 6,9,0,South,Subject Down,west,Error,1,4
Shared_Workspace,BLOCK 6,9,1,Southeast,Subject Right,east,NonError,1,5
Shared_Workspace,BLOCK 6,9,2,South,Subject Down,south,NonError,2,5
Shared_Workspace,BLOCK 6,9,3,South,Subject Down,west,Error,2,4
Shared_Workspace,BLOCK 6,9,4,Southeast,Subject Right,east,NonError,2,5
Shared_Workspace,BLOCK 6,9,5,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 6,9,6,South,Subject Down,south,NonError,4,5
Shared_Workspace,BLOCK 6,9,7,South,Subject Down,east,Error,4,6
Shared_Workspace,BLOCK 6,9,8,Southwest,Subject Left,west,NonError,4,5
Shared_Workspace,BLOCK 6,9,9,South,Subject Down,south,NonError,5,5
Shared_Workspace,BLOCK 6,9,10,West,Agent,west,NonError,5,4
Shared_Workspace,BLOCK 6,9,11,West,Agent,west,NonError,5,3
Shared_Workspace,BLOCK 6,9,12,West,Agent,west,NonError,5,2
Shared_Workspace,BLOCK 6,9,13,West,Agent,west,NonError,5,1
Shared_Workspace,BLOCK 6,10,0,East,Agent,east,NonError,1,2
Shared_Workspace,BLOCK 6,10,1,East,Agent,east,NonError,1,3
Shared_Workspace,BLOCK 6,10,2,East,Subject Right,south,Error,2,3
Shared_Workspace,BLOCK 6,10,3,Northeast,Subject Up,north,NonError,1,3
Shared_Workspace,BLOCK 6,10,4,East,Subject Right,east,NonError,1,4
Shared_Workspace,BLOCK 6,10,5,East,Subject Right,east,NonError,1,5
Shared_Workspace,BLOCK 6,10,6,South,Subject Down,south,NonError,2,5
Shared_Workspace,BLOCK 6,10,7,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 6,10,8,South,Subject Down,north,Error,2,5
Shared_Workspace,BLOCK 6,10,9,South,Subject Down,south,NonError,3,5
Shared_Workspace,BLOCK 6,10,10,South,Subject Down,east,Error,3,6
Shared_Workspace,BLOCK 6,10,11,Southwest,Subject Down,south,NonError,4,6
Shared_Workspace,BLOCK 6,10,12,West,Subject Left,south,Error,5,6
Shared_Workspace,BLOCK 6,10,13,Northwest,Agent,north,NonError,4,6
Shared_Workspace,BLOCK 6,10,14,West,Subject Left,west,NonError,4,5
Shared_Workspace,BLOCK 6,10,15,South,Subject Down,south,NonError,5,5
Shared_Workspace,BLOCK 6,11,0,East,Agent,east,NonError,1,2
Shared_Workspace,BLOCK 6,11,1,East,Agent,west,Error,1,1
Shared_Workspace,BLOCK 6,11,2,East,Agent,east,NonError,1,2
Shared_Workspace,BLOCK 6,11,3,East,Agent,south,Error,2,2
Shared_Workspace,BLOCK 6,11,4,Northeast,Agent,north,NonError,1,2
Shared_Workspace,BLOCK 6,11,5,East,Agent,east,NonError,1,3
Shared_Workspace,BLOCK 6,11,6,South,Subject Down,south,NonError,2,3
Shared_Workspace,BLOCK 6,11,7,South,Subject Down,south,NonError,3,3
Shared_Workspace,BLOCK 6,11,8,South,Subject Down,north,Error,2,3
Shared_Workspace,BLOCK 6,11,9,South,Subject Down,south,NonError,3,3
Shared_Workspace,BLOCK 6,11,10,South,Subject Down,east,Error,3,4
Shared_Workspace,BLOCK 6,11,11,Southwest,Subject Left,west,NonError,3,3
Shared_Workspace,BLOCK 6,11,12,South,Subject Down,east,Error,3,4
Shared_Workspace,BLOCK 6,11,13,Southwest,Subject Left,west,NonError,3,3
Shared_Workspace,BLOCK 6,11,14,South,Subject Down,south,NonError,4,3
Shared_Workspace,BLOCK 6,11,15,East,Agent,east,NonError,4,4
Shared_Workspace,BLOCK 6,11,16,East,Subject Right,east,NonError,4,5
Shared_Workspace,BLOCK 6,11,17,South,Subject Down,west,Error,4,4
Shared_Workspace,BLOCK 6,11,18,Southeast,Subject Right,east,NonError,4,5
Shared_Workspace,BLOCK 6,11,19,South,Subject Down,south,NonError,5,5
Shared_Workspace,BLOCK 6,12,0,South,Agent,south,NonError,2,1
Shared_Workspace,BLOCK 6,12,1,East,Agent,east,NonError,2,2
Shared_Workspace,BLOCK 6,12,2,East,Agent,east,NonError,2,3
Shared_Workspace,BLOCK 6,12,3,East,Subject Right,south,Error,3,3
Shared_Workspace,BLOCK 6,12,4,Northeast,Subject Up,north,NonError,2,3
Shared_Workspace,BLOCK 6,12,5,East,Subject Right,north,Error,1,3
Shared_Workspace,BLOCK 6,12,6,Southeast,Subject Down,south,NonError,2,3
Shared_Workspace,BLOCK 6,12,7,East,Subject Right,east,NonError,2,4
Shared_Workspace,BLOCK 6,12,8,South,Subject Down,south,NonError,3,4
Shared_Workspace,BLOCK 6,12,9,South,Subject Down,south,NonError,4,4
Shared_Workspace,BLOCK 6,12,10,East,Subject Right,east,NonError,4,5
Shared_Workspace,BLOCK 6,13,0,North,Agent,north,NonError,4,2
Shared_Workspace,BLOCK 6,13,1,North,Agent,north,NonError,3,2
Shared_Workspace,BLOCK 6,13,2,East,Agent,east,NonError,3,3
Shared_Workspace,BLOCK 6,13,3,North,Subject Up,west,Error,3,4
Shared_Workspace,BLOCK 6,13,4,Northwest,Subject Left,west,NonError,3,3
Shared_Workspace,BLOCK 6,13,5,North,Subject Up,north,NonError,2,3
Shared_Workspace,BLOCK 6,13,6,North,Subject Up,north,NonError,1,3
Shared_Workspace,BLOCK 6,13,7,East,Subject Right,west,Error,1,2
Shared_Workspace,BLOCK 6,13,8,East,Agent,east,NonError,1,3
Shared_Workspace,BLOCK 6,13,9,East,Subject Right,east,NonError,1,4
Shared_Workspace,BLOCK 6,13,10,East,Subject Right,east,NonError,1,5
Shared_Responsibility,BLOCK 7,1,0,West,Agent,west,NonError,1,3
Shared_Responsibility,BLOCK 7,1,1,West,Agent,west,NonError,1,2
Shared_Responsibility,BLOCK 7,1,2,West,Agent,west,NonError,1,1
Shared_Responsibility,BLOCK 7,1,3,South,Subject Down,south,NonError,2,1
Shared_Responsibility,BLOCK 7,1,4,South,Subject Down,south,NonError,3,1
Shared_Responsibility,BLOCK 7,1,5,South,Subject Down,east,Error,3,2
Shared_Responsibility,BLOCK 7,1,6,Southwest,Agent,west,NonError,3,1
Shared_Responsibility,BLOCK 7,1,7,South,Subject Down,north,Error,2,1
Shared_Responsibility,BLOCK 7,1,8,South,Subject Down,south,NonError,3,1
Shared_Responsibility,BLOCK 7,1,9,South,Subject Down,south,NonError,4,1
Shared_Responsibility,BLOCK 7,1,10,South,Subject Down,south,NonError,5,1
Shared_Responsibility,BLOCK 7,2,0,East,Agent,west,Error,5,0
Shared_Responsibility,BLOCK 7,2,1,East,Agent,east,NonError,5,1
Shared_Responsibility,BLOCK 7,2,2,East,Agent,east,NonError,5,2
Shared_Responsibility,BLOCK 7,2,3,East,Agent,east,NonError,5,3
Shared_Responsibility,BLOCK 7,2,4,East,Agent,east,NonError,5,4
Shared_Responsibility,BLOCK 7,2,5,East,Agent,north,Error,4,4
Shared_Responsibility,BLOCK 7,2,6,Southeast,Agent,east,NonError,4,5
Shared_Responsibility,BLOCK 7,2,7,South,Subject Down,south,NonError,5,5
Shared_Responsibility,BLOCK 7,2,8,North,Subject Up,east,Error,5,4
Shared_Responsibility,BLOCK 7,2,9,Northeast,Agent,east,NonError,5,5
Shared_Responsibility,BLOCK 7,2,10,North,Subject Up,north,NonError,4,5
Shared_Responsibility,BLOCK 7,2,11,North,Subject Up,north,NonError,3,5
Shared_Responsibility,BLOCK 7,2,12,North,Subject Up,west,Error,3,6
Shared_Responsibility,BLOCK 7,2,13,Northwest,Agent,west,NonError,3,5
Shared_Responsibility,BLOCK 7,2,14,North,Subject Up,west,Error,3,6
Shared_Responsibility,BLOCK 7,2,15,Northwest,Agent,west,NonError,3,5
Shared_Responsibility,BLOCK 7,2,16,North,Subject Up,west,Error,3,6
Shared_Responsibility,BLOCK 7,2,17,Northwest,Agent,west,NonError,3,5
Shared_Responsibility,BLOCK 7,2,18,North,Subject Up,north,NonError,2,5
Shared_Responsibility,BLOCK 7,2,19,North,Subject Up,north,NonError,1,5
Shared_Responsibility,BLOCK 7,3,0,East,Agent,east,NonError,5,2
Shared_Responsibility,BLOCK 7,3,1,East,Agent,east,NonError,5,3
Shared_Responsibility,BLOCK 7,3,2,North,Subject Up,east,Error,5,2
Shared_Responsibility,BLOCK 7,3,3,Northeast,Agent,east,NonError,5,3
Shared_Responsibility,BLOCK 7,3,4,North,Subject Up,north,NonError,4,3
Shared_Responsibility,BLOCK 7,3,5,North,Subject Up,north,NonError,3,3
Shared_Responsibility,BLOCK 7,3,6,North,Subject Up,south,Error,4,3
Shared_Responsibility,BLOCK 7,3,7,North,Subject Up,north,NonError,3,3
Shared_Responsibility,BLOCK 7,3,8,North,Subject Up,north,NonError,2,3
Shared_Responsibility,BLOCK 7,3,9,North,Subject Up,east,Error,2,2
Shared_Responsibility,BLOCK 7,3,10,Northeast,Agent,east,NonError,2,3
Shared_Responsibility,BLOCK 7,3,11,North,Subject Up,north,NonError,1,3
Shared_Responsibility,BLOCK 7,3,12,East,Agent,east,NonError,1,4
Shared_Responsibility,BLOCK 7,4,0,North,Subject Up,north,NonError,4,2
Shared_Responsibility,BLOCK 7,4,1,North,Subject Up,east,Error,4,1
